index,Unnamed: 0,headline_no_site,site,time,country,bias,year
1527,173594,Jason Miller Leaves CNN Job After Woman Claims He Drugged Her With Abortion Pill,refinery29.com,2018-09-23 07:00:00+00:00,USA,0.3333333333333333,2018
1528,222266,"Tough questions — and answers — on ‘late term’ abortions, the law and the women who get them",washingtonpost.com,2019-02-06 08:00:00+00:00,UK,0.1666666666666666,2019
1529,13196,"Viewing Ultrasound Unlikely to Deter Women from Abortion, Study Finds",abcnews.go.com,2014-01-31 08:00:00+00:00,USA,0.1666666666666666,2014
1530,368442,Sebastian Telfair's Sister Pleads Guilty To Threatening Ex NBA Star's Wife,tmz.com,2021-03-12 08:00:00+00:00,USA,0.3333333333333333,2021
1531,37088,Ohio rape verdict: Trent Mays and Ma'lik Richmond found guilty of raping teenage girl,dailymail.co.uk,2013-03-17 07:00:00+00:00,India,0.1666666666666666,2013
1532,324724,"Woman pleads not guilty, denied bail over Trump ricin letter",latimes.com,2020-09-29 07:00:00+00:00,USA,0.1666666666666666,2020
1533,214357,"'Mad as hell,' Philando Castile's mother reacts to not guilty verdict",usatoday.com,2017-06-16 07:00:00+00:00,USA,0.1666666666666666,2017
1534,78349,Minnesota woman pleads guilty after 64 dead cats found on property,foxnews.com,2019-04-13 07:00:00+00:00,UK,0.1666666666666666,2019
1535,27704,Jury finds Justice woman guilty of second degree murder,chicagotribune.com,2016-12-01 08:00:00+00:00,USA,0.1666666666666666,2016
1536,276564,Wirral woman guilty of trying to murder husband with antifreeze,liverpoolecho.co.uk,2008-01-29 08:00:00+00:00,UK,0.1666666666666666,2008
1537,90791,Canadian woman faces life in prison after pleading guilty to smuggling £17m of cocaine on cruise ship,ibtimes.co.uk,2016-12-16 08:00:00+00:00,UK,0.1666666666666666,2016
1538,24533,Savanna Greywind case: Woman pleads guilty in killing of pregnant neighbor to keep baby,cbsnews.com,2017-12-11 08:00:00+00:00,USA,0.1666666666666666,2017
1539,300989,'We finally have justice'   Relief for Palesa Madiba's family as her killer is found guilty,Sowetanlive.co.za,2020-12-04 08:00:00+00:00,South Africa,0.1666666666666666,2020
1540,36322,Video shows Jimmy Savile molest Sylvia Edwards on Top of the Pops,dailymail.co.uk,2016-01-22 08:00:00+00:00,India,0.0,2016
1541,331836,Bubble tea shop owner accused of molesting two female employees claims trial,news.yahoo.com,2020-10-13 07:00:00+00:00,India,0.1666666666666666,2020
1542,136068,Old City ‘Baba’ held for molesting woman in Hyderabad,newindianexpress.com,2017-08-30 07:00:00+00:00,India,0.1666666666666666,2017
1543,52203,"#IWillGoOut: Appalled by Bengaluru mass molestation, women and men come together to reclaim public spaces",dnaindia.com,2017-01-22 08:00:00+00:00,India,0.1666666666666666,2017
1544,165609,Vanessa Williams Says Her Molestation Made Her More 'Sexually Promiscuous',people.com,2014-07-16 07:00:00+00:00,USA,0.1666666666666666,2014
1545,72433,Bangalore: FRRO officer arrested for molesting Italian woman,firstpost.com,2013-12-08 08:00:00+00:00,India,0.1666666666666666,2013
1546,209590,"Auto driver tries to molest woman, held",timesofindia.com,2018-01-21 08:00:00+00:00,India,0.0,2018
1547,81706,"Mumbai: Woman molested and strangled in suburban train, accused arrested",freepressjournal.in,2018-04-07 07:00:00+00:00,India,0.1666666666666666,2018
1548,198174,Don’t complain if you are molested: Ex TDB President on women’s entry into Sabarimala,thenewsminute.com,2018-10-13 07:00:00+00:00,India,0.0,2018
1549,200698,Video of Man Beaten for Molesting Girl Not Related to ‘Love Jihad’,thequint.com,2019-09-21 07:00:00+00:00,India,0.1666666666666666,2019
1550,340924,"Betty Wold Johnson, mom of New York Jets owners, dies at 99",sports.yahoo.com,2020-05-08 07:00:00+00:00,UK,0.1666666666666666,2020
1551,140434,Homeless woman arrested after allegedly throwing coffee in doughnut shop owner's face: 'It was so malicious and so barbaric',news.yahoo.com,2018-12-11 08:00:00+00:00,India,0.1666666666666666,2018
1552,60068,"Nita Ambani: Daughter, wife, mother, team owner, educationist; know all about her private life",economictimes.indiatimes.com,2011-10-09 07:00:00+00:00,India,0.1666666666666666,2011
1553,301174,Crèche owner fears closure of her business,Sowetanlive.co.za,2020-05-04 07:00:00+00:00,South Africa,0.1666666666666666,2020
1554,201336,Leeds owner to stick with Steve Evans: 'I'm not happy with my wife and I don't divorce her',thesun.co.uk,2016-04-19 07:00:00+00:00,UK,0.1666666666666666,2016
1555,273310,Excited Dog Loses It With Joy When She Sees Owner After Time Apart,huffingtonpost.co.uk,2016-04-21 07:00:00+00:00,UK,0.1666666666666666,2016
1556,151741,Pregnant woman stabs family pit bull to death after vicious attack on owners,nydailynews.com,2017-11-25 08:00:00+00:00,USA,0.1666666666666666,2017
1557,196442,Dog Owner Shocked To Discover Her Adopted Great Dane Has 70 Teeth,theladbible.com,2019-05-23 07:00:00+00:00,UK,0.1666666666666666,2019
1558,371236,"Salon owner fights to save her business, raises more than R16,000",dispatchlive.co.za,2020-06-23 07:00:00+00:00,South Africa,0.1666666666666666,2020
1559,121643,Woman threatens pet owners who let dogs poop on her lawn with strange punishment,metro.co.uk,2014-12-28 08:00:00+00:00,UK,0.3333333333333333,2014
1560,375370,Robinhood Reports Surging Growth in Female Crypto Traders,bloomberg.com,2021-03-11 08:00:00+00:00,UK,0.1666666666666666,2021
1561,102760,‘We shouldn’t say Swati killed her child… hers was cry of desperation’,indianexpress.com,2017-10-25 07:00:00+00:00,India,0.1666666666666666,2017
1562,373091,"Women Step Up Trading in Bitcoin, Other Cryptocurrencies",wsj.com,2021-04-23 07:00:00+00:00,USA,0.1666666666666666,2021
1563,132598,Cat Trying To Comfort A Crying Girl Is The Sweetest Thing On The Internet,ndtv.com,2017-06-12 07:00:00+00:00,India,0.1666666666666666,2017
1564,62559,Prepare to Happy Cry: Carrie Ann Inaba Asks Her Mom to Be Her Matron of Honor on Live TV,eonline.com,2017-08-01 07:00:00+00:00,USA,0.3333333333333333,2017
1565,153609,Crying migrant girl's dad says she wasn't separated from mom,nypost.com,2018-06-22 07:00:00+00:00,USA,0.3333333333333333,2018
1566,160233,Tiny Love Stories: She Lost Her Acrylic Nail in a Pie,nytimes.com,2019-12-03 08:00:00+00:00,India,0.3333333333333333,2019
1567,155365,Brave 5 year old girl didn't cry after she was shot in the stomach outside her Bronx apartment,nypost.com,2012-11-25 08:00:00+00:00,USA,0.5,2012
1568,327681,"Miracle as girl, 17, missing since 2019 manages to send secret cry for help to friend",mirror.co.uk,2021-03-11 08:00:00+00:00,UK,0.1666666666666666,2021
1569,127272,"Tragic British girl, 14, to be cryogenically frozen so she might live again after historic court victory",mirror.co.uk,2016-11-18 08:00:00+00:00,UK,0.1666666666666666,2016
1570,40413,Chinese woman bitten by pit viper snake after marinating it in wine for 3 MONTHS,dailymail.co.uk,2013-10-02 07:00:00+00:00,India,0.1666666666666666,2013
1571,77278,Chinese Artist Li Shurui Creates Optical Illusions Through Her Semi Abstract Light Paintings,forbes.com,2015-05-26 07:00:00+00:00,India,0.1666666666666666,2015
1572,35885,Chinese female bodyguards: Extreme training involves bottle smashing over the head,dailymail.co.uk,2012-01-19 08:00:00+00:00,India,0.1666666666666666,2012
1573,270682,Missing Chinese Girl Found Living In Internet Cafe,digitaltrends.com,2015-11-25 08:00:00+00:00,UK,0.3333333333333333,2015
1574,367484,33 year old Chinese woman infected with coronavirus gives birth to a healthy baby,oneindia.com,2020-02-11 08:00:00+00:00,India,0.1666666666666666,2020
1575,188923,Meet the Chinese women standing up to inequality,theguardian.com,2014-06-25 07:00:00+00:00,India,0.1666666666666666,2014
1576,16236,Chinese restaurant staff 'offer to pay for pregnant woman's abortion' after she finds dead rat in soup,businessinsider.com,2018-09-13 07:00:00+00:00,India,0.1666666666666666,2018
1577,223086,Chinese woman carrying thumb drive with malware arrested at Trump’s Mar a Lago resort,washingtonpost.com,2019-04-02 07:00:00+00:00,UK,0.1666666666666666,2019
1578,379398,Chinese Woman Nukes Banknotes In Microwave To 'Disinfect' Bills Of Coronavirus,theladbible.com,2020-03-19 07:00:00+00:00,UK,0.1666666666666666,2020
1579,184517,"As Chinese hit and run girl dies, passersby claim they did not see her   Telegraph",telegraph.co.uk,2011-10-21 07:00:00+00:00,UK,0.3333333333333333,2011
1580,249484,The Baby Boom in Congress,politico.com,2018-05-01 07:00:00+00:00,USA,0.0,2018
1581,198859,Ilaiyaraja’s son Yuvan Shankar blessed with baby girl,thenewsminute.com,2016-04-08 07:00:00+00:00,India,0.1666666666666666,2016
1582,36778,Lily is Britain's first baby with two women parents on her birth certificate   so what will her Mummies tell her about Dad?,dailymail.co.uk,2010-04-21 07:00:00+00:00,India,0.5,2010
1583,307420,"Mother, 32, charged over death of baby who was left unsupervised in bathtub while she had 'me time'",dailymail.co.uk,2020-01-10 08:00:00+00:00,India,0.1666666666666666,2020
1584,37748,Woman bought emu's egg from a shop... and out popped Osbourne the baby emu,dailymail.co.uk,2008-06-06 07:00:00+00:00,India,0.1666666666666666,2008
1585,180179,Pregnant mother killed by crossbow   baby son fights for life,standard.co.uk,2018-11-13 08:00:00+00:00,UK,0.1666666666666666,2018
1586,92591,Will Smith's son and Kim Kardashian's baby sister   a new generation of Hollywood couples?,independent.co.uk,2013-03-05 08:00:00+00:00,UK,0.1666666666666666,2013
1587,124853,Westlife's Mark Feehily welcomes baby with partner 'we're the happiest dads in the world',mirror.co.uk,2019-10-03 07:00:00+00:00,UK,0.0,2019
1588,366884,Zayn Malik and Gigi Hadid welcome baby girl Digital Spy,digitalspy.com,2020-09-24 07:00:00+00:00,UK,0.1666666666666666,2020
1589,11903,Frightening video captures shooting suspects carjacking woman with baby,abcnews.go.com,2017-10-18 07:00:00+00:00,USA,0.1666666666666666,2017
1590,257363,Beautiful and Eerie Aerial Landscapes of America’s Heartland,slate.com,2013-10-02 07:00:00+00:00,USA,0.0,2013
1591,353616,Sister Wives’ Maddie Brown Brush’s 1 Year Old Daughter Is ‘Recovering Beautifully’ After Amputation Surgery,usmagazine.com,2020-08-24 07:00:00+00:00,USA,0.3333333333333333,2020
1592,166551,Wait Until You See These Pictures of Jessica Alba and Her Beautiful Daughters,popsugar.com,2016-06-22 07:00:00+00:00,USA,0.3333333333333333,2016
1593,367688,"Mother's Day 2021: Date in India, history and significance of this beautiful day",oneindia.com,2021-05-04 07:00:00+00:00,India,0.0,2021
1594,83571,"‘Cleopatra not most beautiful, but capable woman ruler’: Historian Lucy Hughes Hallet",hindustantimes.com,2018-02-05 08:00:00+00:00,India,0.1666666666666666,2018
1595,25501,Sandra Bullock is People's 'World's Most Beautiful Woman',chicagotribune.com,2015-04-22 07:00:00+00:00,USA,0.0,2015
1596,94706,Are all beautiful women boring? Samantha Brick strikes again,independent.co.uk,2012-10-29 07:00:00+00:00,UK,0.1666666666666666,2012
1597,132919,Kareena Kapoor: Every Indian Woman is Beautiful,ndtv.com,2015-07-30 07:00:00+00:00,India,0.1666666666666666,2015
1598,265958,Prince Harry and Meghan Markle snub 'most beautiful royal' by not inviting Lady Amelia Windsor to wedding,birminghammail.co.uk,2018-05-18 07:00:00+00:00,UK,0.1666666666666666,2018
1599,10503,'Most Beautiful' Lupita Nyong'o on Her Life Changing Year,abcnews.go.com,2014-06-19 07:00:00+00:00,USA,0.1666666666666666,2014
1600,100318,Indian American Designer Tina Tandon Speaks About Fashion and her Career,india.com,2014-09-30 07:00:00+00:00,India,0.1666666666666666,2014
1601,160734,Tilda Swinton Discusses Her Career,nytimes.com,2011-12-30 08:00:00+00:00,India,0.1666666666666666,2011
1602,62186,"Selena Gomez Talks Leaving Home, Future Career Plans and Starting Her Own Family—Watch Now!",eonline.com,2013-07-16 07:00:00+00:00,USA,0.1666666666666666,2013
1603,159542,Finding a Niche in the U.S. Was Hard. Then She Found a Career Path.,nytimes.com,2019-10-29 07:00:00+00:00,India,0.1666666666666666,2019
1604,190263,Cherie Booth: 'All women should have the chance to have a family and a career',theguardian.com,2013-10-19 07:00:00+00:00,India,0.1666666666666666,2013
1605,77294,"Career Change By Necessity: Sue Ismiel Starts $40M Business For Her Family, With Her Family",forbes.com,2015-06-08 07:00:00+00:00,India,0.1666666666666666,2015
1606,102577,When Kylie Jenner was jealous of sister Kendall’s modelling career,indianexpress.com,2015-10-12 07:00:00+00:00,India,0.1666666666666666,2015
1607,329920,Scarlett Johansson says her 'husky voice' was disadvantage early on in her career,newindianexpress.com,2020-06-20 07:00:00+00:00,India,0.1666666666666666,2020
1608,207657,Tonya Harding Says Attack on Nancy Kerrigan Knee Capped Her Career | TIME.com,time.com,2014-01-06 08:00:00+00:00,USA,0.1666666666666666,2014
1609,309667,"Girl, 18, dead and 3 injured after car careers off road and slams into tree",dailystar.co.uk,2021-02-06 08:00:00+00:00,UK,0.0,2021
1610,141654,"Castrated Swami Denies Rape Charge, Says Woman Chopped off Genitals to Avenge Business Loss",news18.com,2017-06-03 07:00:00+00:00,India,0.1666666666666666,2017
1611,203009,Mother knows best about nurseries | Business | The Sunday Times,thetimes.co.uk,2018-01-21 08:00:00+00:00,UK,0.1666666666666666,2018
1612,15850,10 billion dollar businesses you didn’t know were started by women,businessinsider.com,2019-08-19 07:00:00+00:00,India,0.1666666666666666,2019
1613,120017,Jennifer Aniston in Beverley Hills as she heads for business,metro.co.uk,2018-10-25 07:00:00+00:00,UK,0.1666666666666666,2018
1614,75705,Marta Pozzan On Her AFRM Design Collaboration And Bringing The Business Of Social Media To TEDx,forbes.com,2019-12-20 08:00:00+00:00,India,0.1666666666666666,2019
1615,167221,Kate Hudson Has a Burgeoning Businessman on Her Hands,popsugar.com,2013-07-31 07:00:00+00:00,USA,0.1666666666666666,2013
1616,165716,Three Colorado Women Help Ugandans Build Businesses by Selling Handmade Beads,people.com,2014-04-10 07:00:00+00:00,USA,0.1666666666666666,2014
1617,328433,"6 Black, women owned businesses to support (that will take your fashion game to the next level!)",nbcnews.com,2020-12-21 08:00:00+00:00,USA,0.1666666666666666,2020
1618,298056,This stay at home mom returned to business after 16 years   and now manages her own R100 million fund. Here's how.,Businessinsider.co.za,2018-09-08 07:00:00+00:00,South Africa,0.3333333333333333,2018
1619,29617,The Painted Cookie takes a grandmother’s recipe to business baking success,chron.com,2018-12-05 08:00:00+00:00,USA,0.0,2018
1620,138777,May says she has received 'clear message' as she scraps fox hunting vote,news.sky.com,2018-01-07 08:00:00+00:00,UK,0.1666666666666666,2018
1621,116769,Man hunted over attack on woman that left her with serious head injury,manchestereveningnews.co.uk,2016-07-03 07:00:00+00:00,UK,0.3333333333333333,2016
1622,325884,Police hunt after woman sexually assaulted by two men wearing balaclavas near M60,manchestereveningnews.co.uk,2021-04-03 07:00:00+00:00,UK,0.1666666666666666,2021
1623,78030,Hunter boasted on dating app about poaching deer – not realizing her potential suitor was a game warden,foxnews.com,2019-01-09 08:00:00+00:00,UK,0.1666666666666666,2019
1624,241673,'Flea Market Flip': Lara Spencer on her new HGTV show and her top 4 treasure hunting tips,ew.com,2012-09-28 07:00:00+00:00,USA,0.1666666666666666,2012
1625,145213,Manhunt For Manatee Riding Lady Comes To An End In Florida,npr.org,2012-10-03 07:00:00+00:00,USA,0.1666666666666666,2012
1626,341879,Detectives hunt man suspected of spying on women in bathrooms on Hackney estate,standard.co.uk,2021-03-11 08:00:00+00:00,UK,0.1666666666666666,2021
1627,114360,Brother and sister hunted down and killed her ex boyfriend in 'revenge' attack,manchestereveningnews.co.uk,2021-04-23 07:00:00+00:00,UK,0.3333333333333333,2021
1628,193312,"‘No Beast So Fierce: The Champawat Tiger and Her Hunter, the First Tiger Conservationist’ by Dane Huckelbridge: In the forests of the night",thehindu.com,2019-05-11 07:00:00+00:00,India,0.1666666666666666,2019
1629,135589,Women lead Indian medal hunt at Commonwealth Games 2018,newindianexpress.com,2018-04-08 07:00:00+00:00,India,0.1666666666666666,2018
1630,218307,Cher Gets Brutally Honest After Seeing a Preview of Her Broadway Show: ‘It Needs Work’,usmagazine.com,2018-06-25 07:00:00+00:00,USA,0.1666666666666666,2018
1631,381626,Liverpool woman survived brutal Yorkshire Ripper hammer attack,liverpoolecho.co.uk,2020-10-24 07:00:00+00:00,UK,0.1666666666666666,2020
1632,263741,Mother of murder victim says 'the night she died a part of me died' as brutal killer jailed for life,walesonline.co.uk,2018-07-11 07:00:00+00:00,UK,0.3333333333333333,2018
1633,266160,"Woman suffers injuries to head, body and legs in brutal Pershore Road attack",birminghammail.co.uk,2019-06-10 07:00:00+00:00,UK,0.1666666666666666,2019
1634,341083,'Don't have a name': Twin sister's brutal claim about Genie Bouchard,sports.yahoo.com,2021-01-13 08:00:00+00:00,UK,0.0,2021
1635,224440,Was the victim in brutal Fresno killing a transgender woman? ‘We may never know.’,washingtonpost.com,2015-07-28 07:00:00+00:00,UK,0.0,2015
1636,134995,Three Indian Origin South African Women Brutally Murdered,ndtv.com,2014-08-27 07:00:00+00:00,India,0.1666666666666666,2014
1637,201767,Newlywed transgender Muslim woman brutally killed after being disowned by family...,thesun.co.uk,2016-11-01 07:00:00+00:00,UK,0.1666666666666666,2016
1638,210663,"Delhi cop’s son, his friend held for brutal assault on girl after WhatsApp video goes viral",timesofindia.com,2018-09-15 07:00:00+00:00,India,0.1666666666666666,2018
1639,287471,Piers Morgan labelled 'a snitch' for unbelievably brutal Killer Women move,dailystar.co.uk,2017-06-22 07:00:00+00:00,UK,0.1666666666666666,2017
1640,117330,This woman escaped a terrifying doomsday cult that convinced followers they were on a 'path to hell',manchestereveningnews.co.uk,2019-07-06 07:00:00+00:00,UK,0.1666666666666666,2019
1641,266230,Woman attacked with HAMMER in terrifying Sheldon carjacking as victim left with horrific injuries,birminghammail.co.uk,2019-03-21 07:00:00+00:00,UK,0.1666666666666666,2019
1642,309656,Woman horrified as she finds out 'terrifying' meaning of message on her wheelie bin,dailystar.co.uk,2021-01-16 08:00:00+00:00,UK,0.5,2021
1643,140598,Terrifying moment Uber driver locks doors and tries to take professor 'to a hotel',news.yahoo.com,2018-04-20 07:00:00+00:00,India,0.0,2018
1644,37661,Mother tells of terrifying moment her daughter was knocked down and injured by cyclist,dailymail.co.uk,2008-06-16 07:00:00+00:00,India,0.5,2008
1645,287893,Terrifying clip shows moment girl appears to have seizure after making herself faint,dailystar.co.uk,2016-09-14 07:00:00+00:00,UK,0.3333333333333333,2016
1646,348805,Woman finds bizarre message written in snow on her trash can – and internet reveals its ‘terrifying’ meani...,thesun.co.uk,2021-01-16 08:00:00+00:00,UK,0.3333333333333333,2021
1647,29499,"S.A. anchor opens up about her family's terrifying super typhoon experience, vacation",chron.com,2018-10-25 07:00:00+00:00,USA,0.1666666666666666,2018
1648,61869,"Elizabeth Olsen Reveals Her Terrifying Hands, Gives Us Full House Déjà Vu in This Wonderfully Awkward Video",eonline.com,2016-05-10 07:00:00+00:00,USA,0.1666666666666666,2016
1649,275527,Rapist who subjected girl to terrifying Southport churchyard attack jailed for 10 years,liverpoolecho.co.uk,2014-12-01 08:00:00+00:00,UK,0.1666666666666666,2014
1650,278134,Video: All The Single Ladies Do Prem Ratan Dhan Payo,outlookindia.com,2015-11-06 08:00:00+00:00,India,0.1666666666666666,2015
1651,67135,Secret to long life? Niece of 106 year old spinster says being SINGLE has aged her well,express.co.uk,2018-05-28 07:00:00+00:00,UK,0.3333333333333333,2018
1652,25104,'All the Single Ladies' by Rebecca Traister: How unmarried women improve U.S. marriages,chicagotribune.com,2016-02-25 08:00:00+00:00,USA,0.1666666666666666,2016
1653,74339,Why Single Women Entrepreneurs Can (And Must) Put Work First,forbes.com,2018-05-30 07:00:00+00:00,India,0.1666666666666666,2018
1654,52104,This village in Gujarat bans single women from owning mobile phones,dnaindia.com,2016-02-23 08:00:00+00:00,India,0.1666666666666666,2016
1655,268792,"Drake Opens Up About Being a ""Single Father"" and His Difficult Relationship with His Son's Mother",cosmopolitan.com,2018-10-14 07:00:00+00:00,India,0.1666666666666666,2018
1656,333687,Planet Money: Single Women Are Shortchanged In The Housing Market,npr.org,2020-01-17 08:00:00+00:00,USA,0.1666666666666666,2020
1657,88427,John Singleton on Maya Angelou: ‘She Was the First Renaissance Person I Ever Met’,hollywoodreporter.com,2014-06-04 07:00:00+00:00,USA,0.0,2014
1658,279733,Lady Gaga Teases Possible First Single From ‘ARTPOP’,rollingstone.com,2013-07-24 07:00:00+00:00,UK,0.1666666666666666,2013
1659,53599,Watch: Taylor Swift channels her inner Elizabeth Taylor in new single 'Wildest Dreams',dnaindia.com,2015-08-31 07:00:00+00:00,India,0.1666666666666666,2015
1660,330618,Kate Mosse: It's important female authors who published under male pseudonyms are finally recognised,news.sky.com,2020-08-12 07:00:00+00:00,UK,0.1666666666666666,2020
1661,320598,Behind Her Eyes author defends ‘preposterous’ twist ending,independent.co.uk,2021-02-24 08:00:00+00:00,UK,0.1666666666666666,2021
1662,151570,Suspect accused of holding teen girl captive and sexually assaulting her at Nevada home for one month: authorities,nydailynews.com,2015-12-06 08:00:00+00:00,USA,0.3333333333333333,2015
1663,349742,Geek Girl author Holly Smale on being diagnosed with autism – at 39,thetimes.co.uk,2021-05-20 07:00:00+00:00,UK,0.1666666666666666,2021
1664,177784,Woman raped and beaten as a child slave wins compensation after failure from authorities,standard.co.uk,2019-04-11 07:00:00+00:00,UK,0.1666666666666666,2019
1665,177753,ISIS bride Shamima Begum's father blames UK authorities for letting her flee to Syria,standard.co.uk,2019-03-06 08:00:00+00:00,UK,0.3333333333333333,2019
1666,78393,Woman wanted in Pennsylvania caught after taunting authorities on ‘Most Wanted’ post,foxnews.com,2019-04-11 07:00:00+00:00,UK,0.1666666666666666,2019
1667,149929,Authorities find body of waitress missing 25 years during search for woman who went missing last week,nydailynews.com,2015-07-24 07:00:00+00:00,USA,0.5,2015
1668,157872,"How Ali Wentworth, Comedian and Author, Spends Her Sundays",nytimes.com,2015-06-19 07:00:00+00:00,India,0.1666666666666666,2015
1669,136676,"Pakistani authorities humiliated us too, says Sarabjit's sister Dalbir Kaur",newindianexpress.com,2017-12-28 08:00:00+00:00,India,0.1666666666666666,2017
1670,35731,Princess Caroline of Monaco could split from husband after he was pictured kissing a younger woman,dailymail.co.uk,2010-01-07 08:00:00+00:00,India,0.3333333333333333,2010
1671,23292,"Greta Friedman, believed to be woman kissed in iconic V J Day photo, dead at 92",cbsnews.com,2016-09-10 07:00:00+00:00,USA,0.1666666666666666,2016
1672,303838,Watch: Who is Alia Bhatt kissing on her iPhone screensaver?,asianetnews.com,2020-03-05 08:00:00+00:00,India,0.1666666666666666,2020
1673,87470,"David Weisman, ‘Kiss of the Spider Woman’ Producer, Dies at 77",hollywoodreporter.com,2019-10-18 07:00:00+00:00,USA,0.0,2019
1674,97091,19 Year old Boy jailed for kissing teenage girl infront of her mother,india.com,2016-01-28 08:00:00+00:00,India,0.5,2016
1675,25736,Man charged with kissing 6 year old girl in Northwest Side store,chicagotribune.com,2017-04-22 07:00:00+00:00,USA,0.1666666666666666,2017
1676,153323,Woman tries to seal proposal to Prince Harry with a kiss,nypost.com,2015-05-07 07:00:00+00:00,USA,0.1666666666666666,2015
1677,98778,Adorable Picture of Lisa Haydon Kissing Her Husband Will Melt Your Heart!,india.com,2017-07-05 07:00:00+00:00,India,0.1666666666666666,2017
1678,274003,Miley Cyrus Says Katy Perry Wrote 'I Kissed A Girl' About Her,huffingtonpost.com,2017-05-18 07:00:00+00:00,UK,0.1666666666666666,2017
1679,299197,Brandi Glanville Maintains Woman in Kissing Photo Is Denise Richards,msn.com,2020-06-29 07:00:00+00:00,India,0.1666666666666666,2020
1680,189975,Academic writes 270 Wikipedia pages in a year to get female scientists noticed,theguardian.com,2018-07-24 07:00:00+00:00,India,0.1666666666666666,2018
1681,265232,We Need to Stop Ignoring Women Scientists,wired.com,2015-04-01 07:00:00+00:00,UK,0.1666666666666666,2015
1682,136901,Women scientists' have a day out at ICMR National Institute of Nutrition in Hyderabad,newindianexpress.com,2019-12-11 08:00:00+00:00,India,0.1666666666666666,2019
1683,137861,NASA scientist slams man on dating app who asked if she was a receptionist,news.sky.com,2019-08-17 07:00:00+00:00,UK,0.1666666666666666,2019
1684,95726,"Stereotypically 'male and female brains' aren't real, say scientists",independent.co.uk,2015-12-01 08:00:00+00:00,UK,0.1666666666666666,2015
1685,8460,SA women scientists honoured in Kenya for pioneering research,Timeslive.co.za,2018-12-10 08:00:00+00:00,South Africa,0.1666666666666666,2018
1686,187208,"Women getting more beautiful, say scientists",telegraph.co.uk,2009-07-26 07:00:00+00:00,UK,0.1666666666666666,2009
1687,36985,'Beer goggles' fool women the most: Scientists discover why people are more attractive after a few drinks,dailymail.co.uk,2012-04-01 07:00:00+00:00,India,0.1666666666666666,2012
1688,107349,"Lucknow: She married Nasa scientist, he turned out to be fraud",indiatimes.com,2019-10-01 07:00:00+00:00,India,0.1666666666666666,2019
1689,223626,Some like it hot: Scientists figure out why female turtles are born at higher temperatures,washingtonpost.com,2016-05-06 07:00:00+00:00,UK,0.1666666666666666,2016
1690,86366,2019 SAG Awards Best Dressed Women – The Hollywood Reporter,hollywoodreporter.com,2019-01-27 08:00:00+00:00,USA,0.1666666666666666,2019
1691,185587,Anger after women in 9/11 Twin Towers fancy dress win Halloween costume contest,telegraph.co.uk,2013-11-06 08:00:00+00:00,UK,0.1666666666666666,2013
1692,262321,Katherine Schwarzenegger wore two dreamy white dresses for her wedding to Chris Pratt,vogue.in,2019-06-13 07:00:00+00:00,India,0.1666666666666666,2019
1693,9991,Grandfather Walks 3 Generations of Women Down the Aisle in Same Dress,abcnews.go.com,2016-04-05 07:00:00+00:00,USA,0.1666666666666666,2016
1694,19309,Artist Documents Her Experience Dressing More Feminine To Get A Job,buzzfeed.com,2013-11-14 08:00:00+00:00,UK,0.1666666666666666,2013
1695,374698,Priyanka Chopra Shares Hilarious Memes After Trolls Go To Town With Her Polka Dot Orb Dress,mashable.com,2021-02-24 08:00:00+00:00,UK,0.1666666666666666,2021
1696,127575,Here comes the bride! Lady Gaga leaves hotel in wedding dress  but doesn't get married,mirror.co.uk,2014-07-02 07:00:00+00:00,UK,0.1666666666666666,2014
1697,162488,MTV Star Molly Tarlov Marries Alexander Noyes: Get a First Look at Her Wedding Dress!,people.com,2017-03-05 08:00:00+00:00,USA,0.1666666666666666,2017
1698,118697,Quadriplegic human Barbie Jasmin Britney says dressing up helps cope with paralysis,metro.co.uk,2016-04-26 07:00:00+00:00,UK,0.0,2016
1699,110414,Priyanka Chopra reveals all the details on what went into making her wedding dress,indiatoday.in,2018-12-06 08:00:00+00:00,India,0.1666666666666666,2018
1700,39054,Revealed: Gay police officers who had baby with surrogate sister are both still 'married' to other men,dailymail.co.uk,2009-07-30 07:00:00+00:00,India,0.1666666666666666,2009
1701,378951,Fortune Feimster on Becoming the Gay Representation She Needed in the World,thedailybeast.com,2020-01-21 08:00:00+00:00,USA,0.1666666666666666,2020
1702,17449,Gay Hair Stylist Won't Cut NM Governor's Hair,businessinsider.com,2012-02-23 08:00:00+00:00,India,0.0,2012
1703,277024,First picture of woman accused of getting embroiled in gay nightclub brawl,liverpoolecho.co.uk,2019-08-08 07:00:00+00:00,UK,0.1666666666666666,2019
1704,246896,"Duterte claim he used to be gay before he was ""cured"" by beautiful women",mashable.com,2019-06-04 07:00:00+00:00,UK,0.1666666666666666,2019
1705,199910,Mom’s Note: What Right to Privacy Means to a Mother of a Gay Child,thequint.com,2017-09-05 07:00:00+00:00,India,0.1666666666666666,2017
1706,255314,First female NBA referee Violet Palmer announces she is gay,si.com,2014-07-31 07:00:00+00:00,USA,0.3333333333333333,2014
1707,302275,Gay women unhappily married in SA finally happily divorced after long legal struggle,Timeslive.co.za,2021-03-11 08:00:00+00:00,South Africa,0.1666666666666666,2021
